BESTELLIDENT;TARGET_BETRUG;B_EMAIL;B_TELEFON;B_GEBDATUM;FLAG_LRIDENTISCH;FLAG_NEWSLETTER;Z_METHODE;Z_CARD_ART;Z_CARD_VALID;Z_LAST_NAME;WERT_BEST;TAG_BEST;TIME_BEST;ANZ_BEST;ANUMMER_01;ANUMMER_02;ANUMMER_03;ANUMMER_04;ANUMMER_05;ANUMMER_06;ANUMMER_07;ANUMMER_08;ANUMMER_09;ANUMMER_10;CHK_LADR;CHK_RADR;CHK_KTO;CHK_CARD;CHK_COOKIE;CHK_IP;FAIL_LPLZ;FAIL_LORT;FAIL_LPLZORTMATCH;FAIL_RPLZ;FAIL_RORT;FAIL_RPLZORTMATCH;SESSION_TIME;NEUKUNDE;ANZ_BEST_GES;WERT_BEST_GES;DATUM_LBEST;MAHN_AKT;MAHN_HOECHST
42203;nein;ja;ja;1978-03-06 00:00:00.000;ja;nein;Rechnung;;03.2006;;54,5;Do;1899-12-30 13:04:00.000;1;609121;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0
42205;nein;ja;nein;1965-08-17 00:00:00.000;ja;nein;Rechnung;;03.2006;;72,9;Sa;1899-12-30 11:59:00.000;2;203776;501371;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;nein;12;nein;1;43,83;2004-12-30 00:00:00.000;0;1
42206;nein;ja;nein;1979-01-27 00:00:00.000;ja;nein;Rechnung;;04.2006;;52;Mi;1899-12-30 16:19:00.000;1;507699;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;ja;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0
42207;ja;nein;nein;1957-07-09 00:00:00.000;nein;nein;Kreditkarte;Amex;07.2005;ja;19,99;Sa;1899-12-30 11:31:00.000;1;402246;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0
42209;nein;ja;ja;1955-12-16 00:00:00.000;ja;nein;Rechnung;;01.2007;;47,3;Mo;1899-12-30 19:36:00.000;2;405555;501511;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;3;nein;1;66,72;2001-05-11 00:00:00.000;0;0
42210;nein;nein;ja;1967-05-05 00:00:00.000;ja;nein;Rechnung;;02.2007;;16;Do;1899-12-30 14:53:00.000;1;407317;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;nein;1;70,03;2003-11-30 00:00:00.000;1;1
42212;nein;nein;nein;1962-12-04 00:00:00.000;ja;nein;Kreditkarte;Eurocard;01.2005;ja;49,7;Fr;1899-12-30 03:07:00.000;2;301371;101796;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;nein;1;18,15;2001-10-14 00:00:00.000;0;0
42213;nein;ja;nein;1979-10-15 00:00:00.000;ja;nein;Kreditkarte;Visa;05.2006;ja;5,2;So;1899-12-30 10:33:00.000;1;502611;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;nein;1;39,57;2000-12-18 00:00:00.000;0;0
42214;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;05.2005;;22,95;Mi;1899-12-30 10:35:00.000;1;108499;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;18;ja;0;0;1899-12-30 00:00:00.000;0;0
42215;nein;ja;nein;1965-12-20 00:00:00.000;ja;nein;Rechnung;;03.2006;;68,4;So;1899-12-30 21:49:00.000;1;205284;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;ja;0;0;1899-12-30 00:00:00.000;0;0
42217;nein;nein;ja;1971-12-09 00:00:00.000;nein;nein;Kreditkarte;Eurocard;08.2005;ja;16;Mi;1899-12-30 14:03:00.000;1;300953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;2;34,8;2001-02-28 00:00:00.000;0;0
42219;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;03.2005;;64,5;Mo;1899-12-30 01:48:00.000;1;402572;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0
42220;nein;ja;nein;1983-04-13 00:00:00.000;ja;nein;Rechnung;;12.2005;;19,99;So;1899-12-30 09:49:00.000;1;402697;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;ja;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0
42222;nein;ja;ja;1972-02-03 00:00:00.000;ja;nein;Rechnung;;08.2007;;58,8;So;1899-12-30 11:04:00.000;2;400061;308801;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0
42223;nein;ja;nein;1985-12-18 00:00:00.000;ja;nein;Rechnung;;12.2006;;41;Do;1899-12-30 18:46:00.000;1;403378;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;nein;3;36,9;2001-03-03 00:00:00.000;0;2
42224;nein;ja;nein;1969-05-19 00:00:00.000;nein;nein;Kundenkarte;Kundenkarte;08.2007;ja;43,5;Sa;1899-12-30 02:12:00.000;1;400476;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;nein;0;0;1899-12-30 00:00:00.000;0;0
42225;ja;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;03.2006;;17,8;Fr;1899-12-30 19:14:00.000;1;400147;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;1;ja;0;0;1899-12-30 00:00:00.000;0;0
42227;nein;ja;nein;1964-10-19 00:00:00.000;nein;nein;Kreditkarte;Visa;08.2005;ja;68,4;So;1899-12-30 11:37:00.000;1;405965;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
42229;nein;ja;ja;1962-10-17 00:00:00.000;ja;nein;Rechnung;;12.2007;;30,8;Fr;1899-12-30 12:14:00.000;2;208499;600953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;2;57;2004-12-29 00:00:00.000;0;0
42230;nein;ja;nein;1961-05-11 00:00:00.000;ja;nein;Rechnung;;04.2006;;42,8;Mo;1899-12-30 19:12:00.000;1;209121;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0
42231;nein;ja;ja;1960-01-14 00:00:00.000;nein;nein;Kreditkarte;Eurocard;08.2007;ja;209,15;Sa;1899-12-30 08:24:00.000;6;206954;506520;309102;202090;304159;200476;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;nein;2;30,4;2001-12-21 00:00:00.000;0;0
42232;nein;ja;nein;1967-05-09 00:00:00.000;nein;nein;Kreditkarte;Eurocard;10.2007;ja;75,3;Do;1899-12-30 08:28:00.000;2;303776;401835;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;nein;3;102,36;2004-10-22 00:00:00.000;1;1
42238;nein;ja;nein;1978-05-28 00:00:00.000;nein;nein;Kreditkarte;Eurocard;01.2007;nein;8,5;Do;1899-12-30 06:46:00.000;1;403950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;1;37,7;2004-05-22 00:00:00.000;1;1
42239;nein;ja;nein;1974-05-24 00:00:00.000;ja;nein;Rechnung;;11.2005;;70,5;Sa;1899-12-30 00:12:00.000;2;609121;407156;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
42240;nein;ja;nein;1973-02-16 00:00:00.000;nein;nein;Kreditkarte;Eurocard;03.2005;ja;9,99;So;1899-12-30 17:45:00.000;1;409101;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;15;nein;2;150,62;2002-08-14 00:00:00.000;0;0
42241;nein;ja;ja;1899-12-30 00:00:00.000;ja;nein;Kreditkarte;Eurocard;07.2007;ja;100,6;So;1899-12-30 19:58:00.000;2;601893;405213;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;ja;0;0;1899-12-30 00:00:00.000;0;0
42242;nein;ja;nein;1964-09-15 00:00:00.000;ja;nein;Rechnung;;04.2007;;62;Mo;1899-12-30 06:07:00.000;1;404723;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;14;nein;1;24,77;2001-10-02 00:00:00.000;0;0
42244;nein;ja;nein;1982-07-26 00:00:00.000;ja;nein;Rechnung;;05.2005;;52;Do;1899-12-30 07:31:00.000;1;506821;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;nein;1;11,25;2004-08-27 00:00:00.000;0;2
42245;nein;nein;nein;1963-12-28 00:00:00.000;ja;nein;Rechnung;;12.2006;;32,8;Do;1899-12-30 12:28:00.000;1;402116;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;nein;2;33,06;2002-06-03 00:00:00.000;0;0
42247;nein;ja;nein;1970-07-20 00:00:00.000;ja;nein;Rechnung;;01.2007;;14,5;Sa;1899-12-30 04:18:00.000;1;602845;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;14;nein;1;136,04;2001-03-31 00:00:00.000;0;0
42248;nein;ja;ja;1982-08-02 00:00:00.000;ja;nein;Kundenkarte;Kundenkarte;08.2007;ja;29,99;Mo;1899-12-30 08:17:00.000;1;500953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;nein;1;20,58;2000-12-22 00:00:00.000;0;0
42251;nein;ja;nein;1976-01-27 00:00:00.000;nein;nein;Kreditkarte;Visa;07.2007;ja;39,5;Mi;1899-12-30 13:34:00.000;1;300578;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;14;nein;1;49,12;2002-02-25 00:00:00.000;0;0
42252;nein;ja;nein;1984-07-30 00:00:00.000;ja;ja;Rechnung;;05.2007;;81;So;1899-12-30 09:34:00.000;2;401285;402294;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;nein;1;9,86;2003-02-27 00:00:00.000;1;1
42254;nein;ja;nein;1965-02-21 00:00:00.000;nein;nein;Kreditkarte;Visa;09.2005;ja;94,9;Fr;1899-12-30 15:43:00.000;3;205431;406255;405338;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;nein;1;48,08;2002-09-10 00:00:00.000;0;0
42258;nein;ja;nein;1975-11-14 00:00:00.000;ja;nein;Rechnung;;07.2005;;6,5;Do;1899-12-30 04:19:00.000;1;208397;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;ja;0;0;1899-12-30 00:00:00.000;0;0
42259;nein;nein;nein;1972-02-05 00:00:00.000;nein;nein;Kreditkarte;Visa;07.2006;ja;9,8;Di;1899-12-30 11:39:00.000;1;206821;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;20;nein;1;31,42;2004-04-29 00:00:00.000;0;2
42260;nein;nein;nein;1973-07-23 00:00:00.000;ja;nein;Rechnung;;01.2005;;26;So;1899-12-30 11:46:00.000;1;402454;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0
42261;nein;ja;nein;1964-10-27 00:00:00.000;ja;nein;Kreditkarte;Visa;08.2005;ja;101,5;Mi;1899-12-30 08:39:00.000;2;200293;207300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;nein;2;160,8;2004-10-24 00:00:00.000;0;0
42262;nein;nein;nein;1983-10-16 00:00:00.000;ja;nein;Rechnung;;08.2005;;17,5;Sa;1899-12-30 05:40:00.000;1;104935;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;1;33,24;2004-03-28 00:00:00.000;0;3
42263;nein;ja;nein;1978-11-23 00:00:00.000;ja;nein;Rechnung;;02.2007;;44;Sa;1899-12-30 15:03:00.000;1;306858;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;nein;1;62,88;2002-05-04 00:00:00.000;0;0
42264;nein;ja;nein;1968-05-10 00:00:00.000;ja;nein;Rechnung;;01.2006;;62;Fr;1899-12-30 06:48:00.000;1;303639;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0
42265;nein;ja;nein;1899-12-30 00:00:00.000;nein;nein;Kreditkarte;Visa;10.2007;ja;68,4;Mi;1899-12-30 09:42:00.000;1;400058;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;18;ja;0;0;1899-12-30 00:00:00.000;0;0
42266;ja;ja;nein;1979-10-15 00:00:00.000;ja;nein;Lastschrift;;03.2006;ja;31,9;So;1899-12-30 01:51:00.000;1;301371;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;nein;1;21,1;2004-07-02 00:00:00.000;0;0
42268;nein;ja;nein;1971-07-03 00:00:00.000;nein;nein;Kreditkarte;Visa;06.2007;nein;34,5;Mo;1899-12-30 08:43:00.000;1;105431;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;ja;0;0;1899-12-30 00:00:00.000;0;0
42270;ja;ja;nein;1899-12-30 00:00:00.000;ja;nein;Kreditkarte;Visa;10.2006;ja;29,99;Mi;1899-12-30 22:43:00.000;1;500953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
42271;nein;ja;nein;1962-04-11 00:00:00.000;ja;nein;Rechnung;;06.2005;;51;Mi;1899-12-30 13:16:00.000;1;308777;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;ja;0;0;1899-12-30 00:00:00.000;0;0
42272;ja;ja;nein;1974-12-03 00:00:00.000;ja;nein;Rechnung;;02.2007;;68,4;So;1899-12-30 11:39:00.000;1;401796;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;nein;3;55,95;2001-06-25 00:00:00.000;3;3
42273;nein;ja;nein;1983-09-29 00:00:00.000;nein;nein;Lastschrift;;02.2005;ja;23,5;Di;1899-12-30 17:19:00.000;1;406781;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0
42274;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Kundenkarte;Kundenkarte;05.2007;ja;56;Mo;1899-12-30 03:35:00.000;1;506520;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;0;0;1899-12-30 00:00:00.000;0;0
42275;nein;ja;ja;1973-03-03 00:00:00.000;ja;nein;Rechnung;;05.2005;;18,2;Di;1899-12-30 00:19:00.000;1;501893;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0
42276;nein;ja;nein;1969-04-19 00:00:00.000;ja;nein;Kundenkarte;Kundenkarte;07.2005;ja;169,8;So;1899-12-30 00:32:00.000;4;402294;507046;401285;100578;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;nein;0;0;1899-12-30 00:00:00.000;0;0
42281;nein;ja;nein;1974-03-12 00:00:00.000;ja;nein;Rechnung;;12.2005;;83,8;Fr;1899-12-30 15:16:00.000;2;202399;507046;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;nein;1;91,32;2004-08-03 00:00:00.000;0;0
42282;nein;ja;nein;1969-12-19 00:00:00.000;ja;nein;Kreditkarte;Amex;09.2006;ja;42,8;Mi;1899-12-30 07:35:00.000;1;403772;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0
42283;nein;ja;nein;1958-10-30 00:00:00.000;ja;nein;Rechnung;;05.2006;;29,99;Mo;1899-12-30 18:39:00.000;1;300476;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;nein;1;58,75;2001-01-19 00:00:00.000;0;2
42284;nein;ja;nein;1974-09-11 00:00:00.000;ja;ja;Rechnung;;03.2006;;10,8;Fr;1899-12-30 10:57:00.000;1;503397;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;14;ja;0;0;1899-12-30 00:00:00.000;0;0
42285;nein;nein;nein;1967-08-10 00:00:00.000;ja;nein;Rechnung;;03.2005;;37;So;1899-12-30 05:20:00.000;1;207300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;nein;1;19,82;2002-01-16 00:00:00.000;0;2
42287;nein;ja;nein;1974-02-16 00:00:00.000;ja;nein;Rechnung;;08.2005;;54,5;Fr;1899-12-30 19:32:00.000;1;401893;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;ja;0;0;1899-12-30 00:00:00.000;0;0
42288;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Kreditkarte;Visa;05.2007;ja;29,99;Fr;1899-12-30 17:44:00.000;1;500953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;16;nein;1;18,56;2001-05-13 00:00:00.000;0;2
42289;nein;ja;nein;1961-08-09 00:00:00.000;ja;nein;Lastschrift;;12.2005;ja;156,94;Do;1899-12-30 20:15:00.000;6;106398;508801;204159;207300;107046;405897;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;2;169,26;2004-06-06 00:00:00.000;0;0
42294;nein;ja;nein;1985-08-09 00:00:00.000;ja;nein;Rechnung;;12.2007;;44;So;1899-12-30 09:20:00.000;1;202090;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;ja;0;0;1899-12-30 00:00:00.000;0;0
42298;nein;nein;ja;1981-11-29 00:00:00.000;nein;nein;Kundenkarte;Kundenkarte;07.2005;ja;12,6;Do;1899-12-30 12:10:00.000;1;205874;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;16;nein;1;21,68;2002-12-29 00:00:00.000;0;0
42300;nein;nein;nein;1957-10-19 00:00:00.000;nein;nein;Lastschrift;;04.2006;ja;69,6;Fr;1899-12-30 04:21:00.000;3;201893;400124;304258;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;ja;0;0;1899-12-30 00:00:00.000;0;0
42302;nein;ja;nein;1976-10-08 00:00:00.000;ja;nein;Rechnung;;01.2007;;19,99;Do;1899-12-30 15:06:00.000;1;201402;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;nein;1;46,62;2001-06-18 00:00:00.000;0;1
42303;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Kreditkarte;Eurocard;03.2006;ja;9,8;Sa;1899-12-30 12:38:00.000;1;502496;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0
42304;nein;ja;ja;1984-06-14 00:00:00.000;ja;nein;Kreditkarte;Eurocard;05.2007;ja;147,5;So;1899-12-30 11:08:00.000;5;201856;208801;407570;107610;602845;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;ja;0;0;1899-12-30 00:00:00.000;0;0
42308;nein;ja;nein;1899-12-30 00:00:00.000;nein;nein;Kreditkarte;Eurocard;06.2007;ja;14,5;Sa;1899-12-30 16:35:00.000;1;209670;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0
42309;nein;nein;ja;1899-12-30 00:00:00.000;ja;nein;Rechnung;;01.2007;;42,8;Mo;1899-12-30 15:30:00.000;1;209121;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;ja;0;0;1899-12-30 00:00:00.000;0;0
42310;nein;ja;nein;1977-12-13 00:00:00.000;nein;nein;Kreditkarte;Visa;02.2006;ja;8,5;Mi;1899-12-30 07:50:00.000;1;503639;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0
42311;nein;nein;ja;1986-07-02 00:00:00.000;nein;nein;Kreditkarte;Eurocard;11.2006;ja;52;Fr;1899-12-30 17:20:00.000;1;103639;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0
42312;nein;nein;nein;1977-03-26 00:00:00.000;ja;nein;Rechnung;;07.2007;;56;So;1899-12-30 06:18:00.000;1;100578;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0
42314;nein;ja;nein;1968-11-01 00:00:00.000;ja;nein;Rechnung;;07.2006;;56;Mo;1899-12-30 22:26:00.000;1;401967;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;nein;2;80,98;2001-03-08 00:00:00.000;0;0
42315;nein;ja;nein;1984-06-07 00:00:00.000;ja;nein;Kreditkarte;Eurocard;06.2006;ja;79,49;So;1899-12-30 17:51:00.000;3;504258;405580;503950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;nein;2;14,9;2001-05-18 00:00:00.000;0;0
42317;nein;ja;nein;1964-08-13 00:00:00.000;ja;nein;Lastschrift;;05.2005;ja;17,5;Mo;1899-12-30 05:19:00.000;1;407934;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;nein;3;29,58;2001-01-07 00:00:00.000;0;1
42321;nein;ja;nein;1961-01-14 00:00:00.000;ja;nein;Rechnung;;03.2006;;68,4;Mi;1899-12-30 23:32:00.000;1;301893;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;15;nein;1;32,78;2004-08-14 00:00:00.000;0;0
42322;nein;ja;ja;1970-12-04 00:00:00.000;nein;nein;Lastschrift;;09.2006;ja;14,5;Fr;1899-12-30 05:49:00.000;1;602845;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;1;61,7;2003-07-27 00:00:00.000;1;1
42323;nein;ja;nein;1952-02-12 00:00:00.000;ja;nein;Rechnung;;08.2006;;31,9;Fr;1899-12-30 03:44:00.000;1;402090;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;ja;0;0;1899-12-30 00:00:00.000;0;0
